565554959	20150803	201508	2015	2015.5836	GBR	BRITISH	GBR								RUS	RUSSIA	RUS								0	012	012	01	1	-0.4	2	1	2	-8.7013843111404	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20160802000000	https://www.sott.net/article/323971-The-Chilcot-inquiry-into-Iraq-was-pointless-Britain-continues-beating-war-drums-over-Russia
565554960	20150803	201508	2015	2015.5836	GBR	BRITISH	GBR								RUS	RUSSIA	RUS								0	012	012	01	1	-0.4	8	1	8	-8.7013843111404	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20160802000000	https://www.sott.net/article/323971-The-Chilcot-inquiry-into-Iraq-was-pointless-Britain-continues-beating-war-drums-over-Russia
565554961	20150803	201508	2015	2015.5836	GOV	MINIST						GOV			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	2	1	2	1.57894736842105	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20160802000000	http://www.shropshirestar.com/shropshire-business/city-news/2016/08/01/brexit-vote-fails-to-put-a-serious-dent-in-job-opportunities/
565554962	20150803	201508	2015	2015.5836	IDN	INDONESIA	IDN																		0	043	043	04	1	2.8	10	1	10	-1.1737089201878	4	Mount Rinjani, Nusa Tenggara Barat, Indonesia	ID	ID17	18585	-8.4117	116.458	-2694218	0								4	Mount Rinjani, Nusa Tenggara Barat, Indonesia	ID	ID17	18585	-8.4117	116.458	-2694218	20160802000000	http://www.smh.com.au/wa-news/bali-ash-cloud-flights-resume-after-volcanic-ash-lifts-20160801-gqisel.html
565554963	20150803	201508	2015	2015.5836	MNCUSAMED	GOOGLE	USA					MNC	MED		USA	MISSOURI	USA								1	017	017	01	1	0.0	6	1	6	1.52671755725191	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20160802000000	http://www.stlouisstar.com/index.php/sid/246346405
565554964	20150803	201508	2015	2015.5836	MNCUSAMED	GOOGLE	USA					MNC	MED		USA	MISSOURI	USA								1	043	043	04	1	2.8	6	1	6	-4.59770114942529	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20160802000000	http://www.stlouisstar.com/index.php/sid/246351205
565554965	20150803	201508	2015	2015.5836	USA	UNITED STATES	USA																		0	030	030	03	1	4.0	2	1	2	1.88679245283019	3	Spring Lake, Maine, United States	US	USME	ME025	45.2301	-70.2845	576109	0								3	Spring Lake, Maine, United States	US	USME		45.2301	-70.2845	576109	20160802000000	http://www.grandhaventribune.com/Fairs-Festivals/2016/08/01/CG-Festival-Cardboard-Boat-Race-goes-off-with-a-splash.html
565554966	20150803	201508	2015	2015.5836	USA	COLORADO	USA																		1	190	190	19	4	-10.0	4	1	4	-3.0939226519337	3	Colorado Springs, Colorado, United States	US	USCO	CO041	38.8339	-104.821	204797	0								3	Broadmoor, Illinois, United States	US	USIL	IL123	41.1456	-89.6287	422501	20160802000000	http://www.coloradoindependent.com/160472/koch-brothers-colorado-springs
565554967	20150803	201508	2015	2015.5836	USA	UNITED STATES	USA								MNCUSAMED	GOOGLE	USA					MNC	MED		1	017	017	01	1	0.0	1	1	1	1.52671755725191	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20160802000000	http://www.stlouisstar.com/index.php/sid/246346405
565554968	20150803	201508	2015	2015.5836	USA	MISSOURI	USA								MNCUSAMED	GOOGLE	USA					MNC	MED		1	042	042	04	1	1.9	6	1	6	-4.59770114942529	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20160802000000	http://www.stlouisstar.com/index.php/sid/246351205
